stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone
TCAR:ST:ORLET,,"Orléans","",0,0,,,1,,0,
TCAR:ST:OUEST,,"Cimetière de l'Ouest","",0,0,,,1,,0,
TCAR:ST:PABAS,,"Le Bas Aulnay","",0,0,,,1,,0,
TCAR:ST:PAEGL,,"Église de Saint-Paër","",0,0,,,1,,0,
TCAR:ST:PALIS,,"Bernard Palissy","",0,0,,,1,,0,
TCAR:ST:PAMAT,,"École Maternelle","",0,0,,,1,,0,
TCAR:ST:PAMES,,"Le Mesnil Varin","",0,0,,,1,,0,
TCAR:ST:PAPAU,,"Le Paulu - Chemin de Fer","",0,0,,,1,,0,
TCAR:ST:PAPRI,,"École Primaire","",0,0,,,1,,0,
TCAR:ST:PARC,,"Le Parc","",0,0,,,1,,0,
TCAR:ST:PARGA,,"Pergaud","",0,0,,,1,,0,
TCAR:ST:PARIS,,"Quai de Paris","",0,0,,,1,,0,
TCAR:ST:PARME,,"Parmentier","",0,0,,,1,,0,
TCAR:ST:PASCA,,"Blaise Pascal","",0,0,,,1,,0,
TCAR:ST:PASPA,,"Pasteur","",0,0,,,1,,0,
TCAR:ST:PASSA,,"Passage d'Eau","",0,0,,,1,,0,
TCAR:ST:PASSE,,"Passerelle","",0,0,,,1,,0,
TCAR:ST:PAUL1,,"Place Saint-Paul","",0,0,,,1,,0,
TCAR:ST:PAULI,,"Pauling","",0,0,,,1,,0,
TCAR:ST:PAUVR,,"Loge aux Pauvres","",0,0,,,1,,0,
TCAR:ST:PAVFL,,"Pavillon Flaubert","",0,0,,,1,,0,
TCAR:ST:PAVIE,,"Les Vieux","",0,0,,,1,,0,
TCAR:ST:PBOIS,,"Pont de Bois","",0,0,,,1,,0,
TCAR:ST:PBOSC,,"Plain Bosc","",0,0,,,1,,0,
TCAR:ST:PCBOI,,"Boieldieu","",0,0,,,1,,0,
TCAR:ST:PCHAT,,"Petit Château","",0,0,,,1,,0,
TCAR:ST:PCLEM,,"Place Saint-Clément","",0,0,,,1,,0,
TCAR:ST:PCORN,,"Pont Corneille","",0,0,,,1,,0,
TCAR:ST:PDJASC,,"Ascenseurs Palais de Justice","",0,0,,,1,,0,
TCAR:ST:PDJESC,,"Escalators Palais de Justice","",0,0,,,1,,0,
TCAR:ST:PEGLI,,"Place du Vivier","",0,0,,,1,,0,
TCAR:ST:PELIC,,"Pélicans","",0,0,,,1,,0,
TCAR:ST:PEPIR,,"Pépinière","",0,0,,,1,,0,
TCAR:ST:PETIT,,"Petit Maromme","",0,0,,,1,,0,
TCAR:ST:PEUPL,,"Les Peupliers","",0,0,,,1,,0,
TCAR:ST:PEZOL,,"Émile Zola","",0,0,,,1,,0,
TCAR:ST:PGAUL,,"Place de Gaulle","",0,0,,,1,,0,
TCAR:ST:PGLIS,,"Eglise Saint-Pierre","",0,0,,,1,,0,
TCAR:ST:PHILI,,"Ecole Gérard Philipe","",0,0,,,1,,0,
TCAR:ST:PICAU,,"Picauderie","",0,0,,,1,,0,
TCAR:ST:PIERR,,"Table de Pierre","",0,0,,,1,,0,
TCAR:ST:PILON,,"Mont Pilon","",0,0,,,1,,0,
TCAR:ST:PISCB,,"Piscine de Bihorel","",0,0,,,1,,0,
TCAR:ST:PISCC,,"Piscine Aqualoup","",0,0,,,1,,0,
TCAR:ST:PLALE,,"Place Alexandre","",0,0,,,1,,0,
TCAR:ST:PLANT,,"Jardin des Plantes","",0,0,,,1,,0,
TCAR:ST:PLBEL,,"Places Bel Air","",0,0,,,1,,0,
TCAR:ST:PLCHA,,"Chartreux","",0,0,,,1,,0,
TCAR:ST:PLDEG,,"Place du Général de Gaulle","",0,0,,,1,,0,
TCAR:ST:PLEIA,,"La Pléiade","",0,0,,,1,,0,
TCAR:ST:PLPAI,,"Place de la Paix","",0,0,,,1,,0,
TCAR:ST:PMAIR,,"Mairie de Petit-Couronne","",0,0,,,1,,0,
TCAR:ST:PMARC,,"Saint-Marc","",0,0,,,1,,0,
TCAR:ST:PNAVA,,"Navarre","",0,0,,,1,,0,
TCAR:ST:POLOI,,"Pôle Multimodal d'Oissel","",0,0,,,1,,0,
TCAR:ST:POMME,,"Clos des Pommiers","",0,0,,,1,,0,
TCAR:ST:POMMI,,"Pommiers","",0,0,,,1,,0,
TCAR:ST:POMPI,,"Pompidou","",0,0,,,1,,0,
TCAR:ST:PONTB,,"Le Pont Bleu","",0,0,,,1,,0,
TCAR:ST:PONTBE,,"Ponton Jean de Béthencourt","",0,0,,,1,,0,
TCAR:ST:PONTJA,,"Ponton Jean Ango","",0,0,,,1,,0,
TCAR:ST:PORTE,,"Petite Porte","",0,0,,,1,,0,
TCAR:ST:PORTS,,"Port Saint-Ouen","",0,0,,,1,,0,
TCAR:ST:POSPT,,"Poste de Petit-Couronne","",0,0,,,1,,0,
TCAR:ST:POULM,,"Poulmarch","",0,0,,,1,,0,
TCAR:ST:PPONT,,"Petit Pont","",0,0,,,1,,0,
TCAR:ST:PQMAI,,"Mairie de Petit-Quevilly","",0,0,,,1,,0,
TCAR:ST:PRESS,,"Pressoir","",0,0,,,1,,0,
TCAR:ST:PREVE,,"Prévert","",0,0,,,1,,0,
TCAR:ST:PRIME,,"Stade des Primevères","",0,0,,,1,,0,
TCAR:ST:PRINC,,"Petit Prince","",0,0,,,1,,0,
TCAR:ST:PROGR,,"Rue du Progrès","",0,0,,,1,,0,
TCAR:ST:PROVI,,"Provinces","",0,0,,,1,,0,
TCAR:ST:PSALO,,"Piscine Salomon","",0,0,,,1,,0,
TCAR:ST:PSAUL,,"Petits Saules","",0,0,,,1,,0,
TCAR:ST:PTEAU,,"Pont d'Eauplet","",0,0,,,1,,0,
TCAR:ST:PTPIE,,"Petit Saint-Pierre","",0,0,,,1,,0,
TCAR:ST:PUITS,,"Rue du Puits","",0,0,,,1,,0,
TCAR:ST:QBRAN,,"Quartier Branville","",0,0,,,1,,0,
TCAR:ST:QMARE,,"Quatre-Mares","",0,0,,,1,,0,
TCAR:ST:QNAPO,,"Quai Napoléon","",0,0,,,1,,0,
TCAR:ST:QUBEL,,"Belaître","",0,0,,,1,,0,
TCAR:ST:QUEBE,,"Québec","",0,0,,,1,,0,
TCAR:ST:QUECO,,"Ecole de Quevillon","",0,0,,,1,,0,
TCAR:ST:QUENN,,"Quenneport","",0,0,,,1,,0,
TCAR:ST:QURIV,,"Rivière Bourdet","",0,0,,,1,,0,
TCAR:ST:QUROU,,"Route du Moulin","",0,0,,,1,,0,
TCAR:ST:QUVAL,,"Val Phénix","",0,0,,,1,,0,
TCAR:ST:R8MAI,,"Rue du 8-Mai","",0,0,,,1,,0,
TCAR:ST:RAFFI,,"Raffinerie","",0,0,,,1,,0,
TCAR:ST:RASPA,,"Raspail","",0,0,,,1,,0,
TCAR:ST:RAVEL,,"Ravel","",0,0,,,1,,0,
TCAR:ST:RBAPE,,"Rue de Bapeaume","",0,0,,,1,,0,
TCAR:ST:RBELB,,"Rue de Belbeuf","",0,0,,,1,,0,
TCAR:ST:RBOIS,,"Cité U. du Bois","",0,0,,,1,,0,
TCAR:ST:RBOSQ,,"Les Bosquets","",0,0,,,1,,0,
TCAR:ST:RCAMP,,"Campulley","",0,0,,,1,,0,
TCAR:ST:RCANA,,"Rue des Canadiens","",0,0,,,1,,0,
TCAR:ST:RCOTY,,"Coty","",0,0,,,1,,0,
TCAR:ST:RDUMO,,"Rue du Moulin","",0,0,,,1,,0,
TCAR:ST:REEDU,,"Centre de Rééducation","",0,0,,,1,,0,
TCAR:ST:REGLI,,"Rue de l'Eglise","",0,0,,,1,,0,
TCAR:ST:RENAN,,"Ernest Renan","",0,0,,,1,,0,
TCAR:ST:RENOI,,"Collège Jean Renoir","",0,0,,,1,,0,
TCAR:ST:REPAI,,"Clos Repainville","",0,0,,,1,,0,
TCAR:ST:REPUB,,"République","",0,0,,,1,,0,
TCAR:ST:REPUQ,,"République - quais","",0,0,,,1,,0,
TCAR:ST:RESER,,"Réservoir","",0,0,,,1,,0,
TCAR:ST:REUDE,,"Eude","",0,0,,,1,,0,
TCAR:ST:REY,,"Institution Rey","",0,0,,,1,,0,
TCAR:ST:RIBOU,,"Mont-Riboudet","",0,0,,,1,,0,
TCAR:ST:RICAR,,"Ricarville","",0,0,,,1,,0,
TCAR:ST:RIDEL,,"Ridel","",0,0,,,1,,0,
TCAR:ST:RISNE,,"Route d'Isneauville","",0,0,,,1,,0,
TCAR:ST:RIVES,,"Rives du Cailly","",0,0,,,1,,0,
TCAR:ST:RMONT,,"Route de Montville","",0,0,,,1,,0,
TCAR:ST:ROBIM,,"Bimare","",0,0,,,1,,0,
TCAR:ST:ROCHA,,"Vieux Château","",0,0,,,1,,0,
TCAR:ST:ROGER,,"Fossé Roger","",0,0,,,1,,0,
TCAR:ST:ROLLA,,"Romain Rolland","",0,0,,,1,,0,
TCAR:ST:ROMAI,,"Eglise Saint-Romain","",0,0,,,1,,0,
TCAR:ST:RONCE,,"Plaine de la Ronce","",0,0,,,1,,0,
TCAR:ST:ROOSE,,"Roosevelt","",0,0,,,1,,0,
TCAR:ST:ROSIE,,"Les Rosiers","",0,0,,,1,,0,
TCAR:ST:ROSTA,,"Jean Rostand","",0,0,,,1,,0,
TCAR:ST:ROUGE,,"Rouges Terres","",0,0,,,1,,0,
TCAR:ST:ROULE,,"Bois du Roule","",0,0,,,1,,0,
TCAR:ST:ROUSS,,"Collège Rousseau","",0,0,,,1,,0,
TCAR:ST:ROUVR,,"Rouvray","",0,0,,,1,,0,
TCAR:ST:RPRAI,,"Rue des Prairies","",0,0,,,1,,0,
TCAR:ST:RRENA,,"Rue de la Renardière","",0,0,,,1,,0,
TCAR:ST:RRIOT,,"Riot","",0,0,,,1,,0,
TCAR:ST:RSEIN,,"Rives de Seine","",0,0,,,1,,0,
TCAR:ST:RTHIE,,"Rue Thiers","",0,0,,,1,,0,
TCAR:ST:RUEFM,,"François Mitterrand","",0,0,,,1,,0,
TCAR:ST:RUVAT,,"Rue de la Vatine","",0,0,,,1,,0,
TCAR:ST:RVALL,,"Rue du Vallon","",0,0,,,1,,0,
TCAR:ST:RVATI,,"Rue des Vatines","",0,0,,,1,,0,
TCAR:ST:RVERD,,"Rue de Verdun","",0,0,,,1,,0,
TCAR:ST:SADAK,,"Sadako Sasaki","",0,0,,,1,,0,
TCAR:ST:SAESP,,"Espace des Foudriots","",0,0,,,1,,0,
TCAR:ST:SAGAR,,"Gare de Saint-Aubin","",0,0,,,1,,0,
TCAR:ST:SAGEM,,"Sagem","",0,0,,,1,,0,
TCAR:ST:SAHIP,,"Hippodrome des Brûlins","",0,0,,,1,,0,
TCAR:ST:SAHUR,,"Eglise de Sahurs","",0,0,,,1,,0,
TCAR:ST:SAKHA,,"Andreï Sakharov","",0,0,,,1,,0,
TCAR:ST:SANSU,,"Mare aux Sangsues","",0,0,,,1,,0,
TCAR:ST:SANTE,,"Campus Santé","",0,0,,,1,,0,
TCAR:ST:SAPAI,,"Docteur Pain","",0,0,,,1,,0,
TCAR:ST:SAPOI,,"Pointe à Jojo","",0,0,,,1,,0,
TCAR:ST:SAUVA,,"Stade M. Sauvage","",0,0,,,1,,0,
TCAR:ST:SAVAL,,"Ecole Savale","",0,0,,,1,,0,
TCAR:ST:SBEUF,,"Sente aux Boeufs","",0,0,,,1,,0,
TCAR:ST:SBRIQ,,"Briqueterie","",0,0,,,1,,0,
TCAR:ST:SCHWE,,"Schweitzer","",0,0,,,1,,0,
TCAR:ST:SEINE,,"Lycée Val de Seine","",0,0,,,1,,0,
TCAR:ST:SEMAR,,"Sémard","",0,0,,,1,,0,
TCAR:ST:SEMBA,,"Lycée Marcel Sembat","",0,0,,,1,,0,
TCAR:ST:SEVER,,"Place Saint-Sever","",0,0,,,1,,0,
TCAR:ST:SGRES,,"Sente des Grès","",0,0,,,1,,0,
TCAR:ST:SIAMO,,"Siamoisiers","",0,0,,,1,,0,
TCAR:ST:SIGNA,,"Parc de Loisirs Signa","",0,0,,,1,,0,
TCAR:ST:SILO,,"Le Silo","",0,0,,,1,,0,
TCAR:ST:SIMEO,,"Chapelle Saint-Siméon","",0,0,,,1,,0,
TCAR:ST:SIMON,,"Simone de Beauvoir","",0,0,,,1,,0,
TCAR:ST:SJMAI,,"Mairie de Saint-Jacques","",0,0,,,1,,0,
TCAR:ST:SLMAI,,"Mairie de Saint-Léger","",0,0,,,1,,0,
TCAR:ST:SLOGN,,"Sologne","",0,0,,,1,,0,
TCAR:ST:SMABB,,"Abbaye de Saint-Martin-de-Boscherville","",0,0,,,1,,0,
TCAR:ST:SMAIR,,"Mairie de Saint-Etienne","",0,0,,,1,,0,
TCAR:ST:SMGEN,,"Le Genetey","",0,0,,,1,,0,
TCAR:ST:SMROU,,"Roumardière","",0,0,,,1,,0,
TCAR:ST:SMTER,,"Terre du Mesnil","",0,0,,,1,,0,
TCAR:ST:SOTTE,,"Hôtel de Ville de Sotteville","",0,0,,,1,,0,
TCAR:ST:SOUEF,,"Lesouef","",0,0,,,1,,0,
TCAR:ST:SOUVE,,"Cour Souveraine","",0,0,,,1,,0,
TCAR:ST:SPAUL,,"Chapelle Saint-Paul","",0,0,,,1,,0,
TCAR:ST:SPAUS,,"Austreberthe","",0,0,,,1,,0,
TCAR:ST:SPBAS,,"Le Bas Aulnay RD143","",0,0,,,1,,0,
TCAR:ST:SPCHA,,"Le Paulu - Chapelle","",0,0,,,1,,0,
TCAR:ST:SPIER,,"Saint-Pierre","",0,0,,,1,,0,
TCAR:ST:SPMAI,,"Les Mailles","",0,0,,,1,,0,
TCAR:ST:SPORT,,"Salle des Sports","",0,0,,,1,,0,
TCAR:ST:SPPON,,"Le Pont des Vieux","",0,0,,,1,,0,
TCAR:ST:SPPRE,,"École Jacques Prévert","",0,0,,,1,,0,
TCAR:ST:SPRUE,,"Rue d'Hectot","",0,0,,,1,,0,
TCAR:ST:SPSAL,,"Salle des Fêtes","",0,0,,,1,,0,
TCAR:ST:SPUSI,,"Le Paulu - Usine Oxford","",0,0,,,1,,0,
TCAR:ST:STASJ,,"Stade de Saint-Jacques","",0,0,,,1,,0,
TCAR:ST:STCLA,,"Sainte-Claire","",0,0,,,1,,0,
TCAR:ST:STEND,,"Stendhal","",0,0,,,1,,0,
TCAR:ST:STHUB,,"Saint-Hubert","",0,0,,,1,,0,
TCAR:ST:STNIC,,"Saint-Nicolas","",0,0,,,1,,0,
TCAR:ST:STSEV,,"Saint-Sever","",0,0,,,1,,0,
TCAR:ST:STVAU,,"Complexe Sportif Vauquelin","",0,0,,,1,,0,
TCAR:ST:STVIV,,"Place Saint-Vivien","",0,0,,,1,,0,
TCAR:ST:STYON,,"Saint-Yon","",0,0,,,1,,0,
TCAR:ST:SUISS,,"Vallon Suisse","",0,0,,,1,,0,
TCAR:ST:SVERD,,"Square Verdrel","",0,0,,,1,,0,
TCAR:ST:TAIGN,,"Les Châtaigniers","",0,0,,,1,,0,
TCAR:ST:TAMAR,,"Tamarelle","",0,0,,,1,,0,
TCAR:ST:TARASC,,"Ascenseurs Théâtre des Arts","",0,0,,,1,,0,
TCAR:ST:TARTS,,"Théâtre des Arts","",0,0,,,1,,0,
TCAR:ST:TBIZET,,"Bizet","",0,0,,,1,,0,
TCAR:ST:TDUMAS,,"Dumas","",0,0,,,1,,0,
TCAR:ST:TEXCI,,"Lycée Flaubert - Texcier","",0,0,,,1,,0,
TCAR:ST:THIER,,"Val Thierry","",0,0,,,1,,0,
TCAR:ST:THUIL,,"Cité Thuillier","",0,0,,,1,,0,
TCAR:ST:THURI,,"Thuringe","",0,0,,,1,,0,
TCAR:ST:TILLO,,"Eugène Tilloy","",0,0,,,1,,0,
TCAR:ST:TISON,,"Bois Tison","",0,0,,,1,,0,
TCAR:ST:TJAURE,,"Hôtel de Ville - Jaurès","",0,0,,,1,,0,
TCAR:ST:TMARV,,"Marie Marvingt","",0,0,,,1,,0,
TCAR:ST:TMONET,,"Monet","",0,0,,,1,,0,
TCAR:ST:TOCAS,,"Casanova","",0,0,,,1,,0,
TCAR:ST:TOCEN,,"Tourville - Centre Commercial","",0,0,,,1,,0,
TCAR:ST:TOCOT,,"Eugénie Cotton","",0,0,,,1,,0,
TCAR:ST:TOHAM,,"Le Hamel","",0,0,,,1,,0,
TCAR:ST:TOJBC,,"J.B. Clément","",0,0,,,1,,0,
TCAR:ST:TOMAN,,"Ile Manette","",0,0,,,1,,0,
TCAR:ST:TOMAR,,"Marché","",0,0,,,1,,0,
TCAR:ST:TOSAU,,"Le Saule","",0,0,,,1,,0,
TCAR:ST:TOURE,,"Porte des Tourelles","",0,0,,,1,,0,
TCAR:ST:TOUYE,,"Touyé","",0,0,,,1,,0,
TCAR:ST:TPISSA,,"Pissarro","",0,0,,,1,,0,
TCAR:ST:TPRAT,,"Prat","",0,0,,,1,,0,
TCAR:ST:TPROVE,,"Provence","",0,0,,,1,,0,
TCAR:ST:TRAVE,,"Traversière","",0,0,,,1,,0,
TCAR:ST:TRBLA,,"La Maison Blanche","",0,0,,,1,,0,
TCAR:ST:TRCHA,,"Collège Charcot","",0,0,,,1,,0,
TCAR:ST:TRCLO,,"Le Clos Fleuri","",0,0,,,1,,0,
TCAR:ST:TRCON,,"Conservatoire Val de Seine","",0,0,,,1,,0,
TCAR:ST:TREGL,,"Église du Trait","",0,0,,,1,,0,
TCAR:ST:TREMA,,"Trémauville","",0,0,,,1,,0,
TCAR:ST:TRIAN,,"Coteaux du Trianon","",0,0,,,1,,0,
TCAR:ST:TRMAI,,"Mairie du Trait","",0,0,,,1,,0,
TCAR:ST:TRMAU,,"École Maupassant","",0,0,,,1,,0,
TCAR:ST:TRNEU,,"La Neuville","",0,0,,,1,,0,
TCAR:ST:TROIS,,"Trois Fermes","",0,0,,,1,,0,
TCAR:ST:TRPAS,,"Passage à Niveau","",0,0,,,1,,0,
TCAR:ST:TRUFF,,"François Truffaut","",0,0,,,1,,0,
TCAR:ST:UNIV2,,"Technopôle","",0,0,,,1,,0,
TCAR:ST:VACHE,,"Rond-point des Vaches","",0,0,,,1,,0,
TCAR:ST:VADAI,,"Val aux Daims","",0,0,,,1,,0,
TCAR:ST:VALAD,,"Val Adam","",0,0,,,1,,0,
TCAR:ST:VALCH,,"Val de la Chaux","",0,0,,,1,,0,
TCAR:ST:VALLO,,"Clair Vallon","",0,0,,,1,,0,
TCAR:ST:VALPE,,"Petit Val","",0,0,,,1,,0,
TCAR:ST:VALSJ,,"Val Saint-Jacques","",0,0,,,1,,0,
TCAR:ST:VAREN,,"La Varenne","",0,0,,,1,,0,
TCAR:ST:VARLI,,"Varlin","",0,0,,,1,,0,
TCAR:ST:VAROU,,"La Varouille","",0,0,,,1,,0,
TCAR:ST:VASQU,,"La Vasque","",0,0,,,1,,0,
TCAR:ST:VATIN,,"Parc de la Vatine","",0,0,,,1,,0,
TCAR:ST:VAUC1,,"Vaucouleurs","",0,0,,,1,,0,
TCAR:ST:VELOU,,"Côte de Velours","",0,0,,,1,,0,
TCAR:ST:VENIS,,"Sainte-Venise - CHU","",0,0,,,1,,0,
TCAR:ST:VENTE,,"Vente Olivier","",0,0,,,1,,0,
TCAR:ST:VERBU,,"Vert Buisson","",0,0,,,1,,0,
TCAR:ST:VERDE,,"Vila Verde","",0,0,,,1,,0,
TCAR:ST:VERGE,,"Cité Verger","",0,0,,,1,,0,
TCAR:ST:VERHA,,"Collège Verhaeren","",0,0,,,1,,0,
TCAR:ST:VERTC,,"Vert Coteau","",0,0,,,1,,0,
TCAR:ST:VESTA,,"Vesta","",0,0,,,1,,0,
TCAR:ST:VFLEU,,"Val Fleury","",0,0,,,1,,0,
TCAR:ST:VHMAI,,"Mairie du Val-de-la-Haye","",0,0,,,1,,0,
TCAR:ST:VIADU,,"Viaduc","",0,0,,,1,,0,
TCAR:ST:VIELL,,"La Vielle","",0,0,,,1,,0,
TCAR:ST:VIEUX,,"Vieux Moulin","",0,0,,,1,,0,
TCAR:ST:VIGNY,,"De Vigny","",0,0,,,1,,0,
TCAR:ST:VINCI,,"Collège L. de Vinci","",0,0,,,1,,0,
TCAR:ST:VOIES,,"Hautes Voies","",0,0,,,1,,0,
TCAR:ST:VOLTA,,"Voltaire","",0,0,,,1,,0,
TCAR:ST:VOSGE,,"Les Vosges","",0,0,,,1,,0,
TCAR:ST:VOUTE,,"Les Voûtes","",0,0,,,1,,0,
TCAR:ST:VXMAR,,"Vieux Marché","",0,0,,,1,,0,
TCAR:ST:WADDI,,"Waddington","",0,0,,,1,,0,
TCAR:ST:WATTE,,"Watteau","",0,0,,,1,,0,
TCAR:ST:YACEN,,"Centre de Yainville","",0,0,,,1,,0,
TCAR:ST:YATER,,"Terrain de Pétanque","",0,0,,,1,,0,
TCAR:ST:YMARE,,"Eglise d'Ymare","",0,0,,,1,,0,
TCAR:ST:YVBAC,,"Bac du Marais","",0,0,,,1,,0,
TCAR:ST:YVCAR,,"Les Carrières","",0,0,,,1,,0,
TCAR:ST:YVLAG,,"La Garderie","",0,0,,,1,,0,
TCAR:ST:YVLAR,,"La Rue Hulin","",0,0,,,1,,0,
TCAR:ST:YVLOU,,"Clos du Loup","",0,0,,,1,,0,
TCAR:ST:YVMAI,,"Mairie - École d'Yville","",0,0,,,1,,0,
TCAR:ST:YVMAR,,"Les Marronniers","",0,0,,,1,,0,
TCAR:ST:YVRIV,,"Le Grand Rivage","",0,0,,,1,,0,
TCAR:ST:ZABRI,,"ZA de la Briqueterie","",0,0,,,1,,0,
TCAR:ST:ZAGRO,,"ZA Gros Chêne","",0,0,,,1,,0,
TCAR:ST:ZAMAI,,"Z.A. La Maine","",0,0,,,1,,0,
TCAR:ST:ZENIT,,"Zénith - Parc Expo","",0,0,,,1,,0,
TCAR:ST:ZOLA,,"Collège Zola","",0,0,,,1,,0,
TCAR:ST:ZURIC,,"Zurich","",0,0,,,1,,0,
TNI:ST:9597,,"La Maine","",0,0,,,1,,0,
TNI:ST:9598,,"Caudebec - Quai","",0,0,,,1,,0,
TNI:ST:9599,,"Rétival","",0,0,,,1,,0,
TNI:ST:9600,,"Cimetière du Village","",0,0,,,1,,0,
TNI:ST:9601,,"Bac de Duclair","",0,0,,,1,,0,
TNI:ST:9602,,"Duclair - Centre","",0,0,,,1,,0,
TNI:ST:9603,,"L'Anerie","",0,0,,,1,,0,
TNI:ST:9604,,"Saint-Paul","",0,0,,,1,,0,
TNI:ST:9605,,"Route du Halage","",0,0,,,1,,0,
TNI:ST:9606,,"Ecole du Village","",0,0,,,1,,0,
TNI:ST:9607,,"Lycée Hôtelier IDS","",0,0,,,1,,0,
TNI:ST:9608,,"Z.A. La Maine","",0,0,,,1,,0,
TNI:ST:9609,,"Gare Routière","",0,0,,,1,,0,
TNI:ST:9610,,"Carrefour du Hasard","",0,0,,,1,,0,
TNI:ST:9611,,"Place Bethléem","",0,0,,,1,,0,
TNI:ST:9612,,"Grande Rue","",0,0,,,1,,0,
TNI:ST:9613,,"Bois de la Fontaine","",0,0,,,1,,0,
TNI:ST:9614,,"Le Mesnil","",0,0,,,1,,0,
TNI:ST:9615,,"L'Orme","",0,0,,,1,,0,
TNI:ST:9616,,"Allée Pierre Corneille","",0,0,,,1,,0,
TNI:ST:9617,,"Les Sablons","",0,0,,,1,,0,
TNI:ST:9618,,"Chaussée Saint-Jean","",0,0,,,1,,0,
TNI:ST:9619,,"L'Abbaye","",0,0,,,1,,0,
TNI:ST:9620,,"Base de Loisirs de Jumièges - Le Mesnil","",0,0,,,1,,0,
TNI:ST:9621,,"Rue Fessard","",0,0,,,1,,0,
TNI:ST:9622,,"Guillaume Le Conquérant","",0,0,,,1,,0,
TNI:ST:9623,,"Haute Ville","",0,0,,,1,,0,
TNI:ST:9624,,"La Petite Carbonnière","",0,0,,,1,,0,
TNI:ST:9625,,"L'Essartel","",0,0,,,1,,0,
TNI:ST:9626,,"La Motte","",0,0,,,1,,0,
TNI:ST:9627,,"Rue du Quesney","",0,0,,,1,,0,
TNI:ST:9628,,"Coteaux du Roy","",0,0,,,1,,0,
TNI:ST:9629,,"Plein Sud","",0,0,,,1,,0,
TNI:ST:9630,,"La Cité des Marais","",0,0,,,1,,0,
TNI:ST:9631,,"Place Joseph Lefèbvre","",0,0,,,1,,0,
TNI:ST:9632,,"Mont-Riboudet Kindarena","",0,0,,,1,,0,
TNI:ST:9633,,"Parc de Loisirs Signa","",0,0,,,1,,0,
TNI:ST:9634,,"Centre de Saint-Martin-de-Boscherville","",0,0,,,1,,0,
TNI:ST:9635,,"Le Genetey","",0,0,,,1,,0,
TNI:ST:9636,,"Terre du Mesnil","",0,0,,,1,,0,
TNI:ST:9637,,"École Jacques Prévert","",0,0,,,1,,0,
TNI:ST:9638,,"Salle des Fêtes","",0,0,,,1,,0,
TNI:ST:9639,,"Hameau de Gauville","",0,0,,,1,,0,
TNI:ST:9640,,"Le Port","",0,0,,,1,,0,
TNI:ST:9641,,"La Bucaille","",0,0,,,1,,0,
TNI:ST:9642,,"Le Clos Fleuri","",0,0,,,1,,0,
TNI:ST:9643,,"Conservatoire Val de Seine","",0,0,,,1,,0,
TNI:ST:9644,,"Église du Trait","",0,0,,,1,,0,
TNI:ST:9645,,"Mairie du Trait","",0,0,,,1,,0,
TNI:ST:9646,,"La Neuville","",0,0,,,1,,0,
TNI:ST:9647,,"Passage à Niveau","",0,0,,,1,,0,
TNI:ST:9648,,"Centre de Yainville","",0,0,,,1,,0,
TNI:ST:9649,,"Terrain de Pétanque","",0,0,,,1,,0,
TNI:ST:9650,,"Zone Industrielle","",0,0,,,1,,0,
TAE:1011,,"MAIRIE DE CLEON","",49.314363,1.032767,,,0,TAE:ST:AUTO$461791815,0,
TAE:1012,,"MAIRIE DE CLEON","",49.3139,1.03325,,,0,TAE:ST:AUTO$58507288,0,
TAE:1021,,"LA CROIX","",49.311146,1.034605,,,0,TAE:ST:AUTO$461791814,0,
TAE:1022,,"LA CROIX","",49.311227,1.034797,,,0,TAE:ST:AUTO$58507287,0,
TAE:1031,,"LA VOIE","",49.309633,1.037917,,,0,TAE:ST:AUTO$461791813,0,
TAE:1032,,"LA VOIE","",49.3095,1.038183,,,0,TAE:ST:AUTO$58507286,0,
TAE:1041,,"PETIT CLOS","",49.307217,1.039,,,0,TAE:ST:AUTO$461791820,0,
TAE:1042,,"PETIT CLOS","",49.307533,1.039017,,,0,TAE:ST:AUTO$58507293,0,
TAE:1051,,"DOC. VILLERS","",49.30452,1.0403,,,0,TAE:ST:AUTO$461791819,0,
TAE:1052,,"DOC. VILLERS","",49.30452,1.04057,,,0,TAE:ST:AUTO$58507292,0,
TAE:1061,,"LES NOVALES","",49.304189,1.037043,,,0,TAE:ST:AUTO$461791818,0,
TAE:1062,,"LES NOVALES","",49.304112,1.036858,,,0,TAE:ST:AUTO$58507291,0,
TAE:1071,,"EGLANTIERS","",49.302547,1.033165,,,0,TAE:ST:AUTO$461791817,0,
TAE:1072,,"EGLANTIERS","",49.302587,1.032695,,,0,TAE:ST:AUTO$58507290,0,
TAE:1081,,"CERISIERS","",49.303528,1.029913,,,0,TAE:ST:AUTO$461791808,0,
TAE:1082,,"CERISIERS","",49.303485,1.029947,,,0,TAE:ST:AUTO$58507281,0,
TAE:1091,,"BOIS LANDRY","",49.302336,1.026002,,,0,TAE:ST:AUTO$461791807,0,
TAE:1092,,"BOIS LANDRY","",49.302179,1.02573,,,0,TAE:ST:AUTO$58507280,0,
TAE:1101,,"PONT PASTEUR","",49.301312,1.022612,,,0,TAE:ST:AUTO$320629315,0,
TAE:1102,,"PONT PASTEUR","",49.301202,1.02265,,,0,TAE:ST:AUTO$1245454626,0,
TAE:1111,,"CITE BLIN","",49.300465,1.019525,,,0,TAE:ST:AUTO$320629314,0,
