route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed,shape_id
TAE:100,REGEN_3726,TAE:8001:1547024,"","",0,902,0,0,TAE:CALC_2491020
TAE:104,REGEN_3545,TAE:8402:1547028,"","",0,941,0,0,TAE:CALC_2491043
TAE:111,REGEN_2978,TAE:1228:1547030,"","",0,101,0,0,TAE:CALC_2491047
TAE:113,REGEN_59,TAE:3422:1547032,"","",1,301,0,0,TAE:CALC_2491054
TAE:113,REGEN_59,TAE:3423:1547032,"","",1,302,0,0,TAE:CALC_2491054
TAE:113,REGEN_59,TAE:3424:1547032,"","",1,303,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3425:1547032,"","",1,301,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3426:1547032,"","",1,302,0,0,TAE:CALC_2491054
TAE:113,REGEN_59,TAE:3427:1547032,"","",1,301,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3428:1547032,"","",1,302,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3429:1547032,"","",1,301,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3430:1547032,"","",1,302,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3431:1547032,"","",1,301,0,0,TAE:CALC_2491054
TAE:111,REGEN_2978,TAE:1229:1547030,"","",0,103,0,0,TAE:CALC_2491047
TAE:113,REGEN_59,TAE:3432:1547032,"","",1,302,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3433:1547032,"","",1,301,0,0,TAE:CALC_2491054
TAE:113,REGEN_59,TAE:3434:1547032,"","",1,302,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3435:1547032,"","",1,301,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3436:1547032,"","",1,302,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3437:1547032,"","",1,301,0,0,TAE:CALC_2491054
TAE:113,REGEN_59,TAE:3438:1547032,"","",1,302,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3439:1547032,"","",1,301,0,0,TAE:CALC_2491054
TAE:113,REGEN_59,TAE:3440:1547032,"","",1,302,0,0,TAE:CALC_2491053
TAE:113,REGEN_59,TAE:3441:1547032,"","",1,301,0,0,TAE:CALC_2491053
TAE:111,REGEN_2978,TAE:1230:1547030,"","",0,105,0,0,TAE:CALC_2491047
TAE:114,REGEN_3545,TAE:5024:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5025:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5026:1547033,"","",1,504,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5027:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5028:1547033,"","",1,503,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5029:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5030:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5031:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5032:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5033:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:111,REGEN_2978,TAE:1231:1547030,"","",0,102,0,0,TAE:CALC_2491047
TAE:114,REGEN_3545,TAE:5034:1547033,"","",1,505,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5035:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5036:1547033,"","",1,505,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5037:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5038:1547033,"","",1,505,0,0,TAE:CALC_2491022
TAE:114,REGEN_3557,TAE:5039:1547033,"","",1,507,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5040:1547033,"","",1,506,0,0,TAE:CALC_2491022
TAE:114,REGEN_3557,TAE:5041:1547033,"","",1,508,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5042:1547033,"","",1,507,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5043:1547033,"","",1,506,0,0,TAE:CALC_2491022
TAE:111,REGEN_2978,TAE:1232:1547030,"","",0,106,0,0,TAE:CALC_2491047
TAE:114,REGEN_3545,TAE:5044:1547033,"","",1,508,0,0,TAE:CALC_2491022
TAE:114,REGEN_3557,TAE:5045:1547033,"","",1,507,0,0,TAE:CALC_2491022
TAE:114,REGEN_3545,TAE:5046:1547033,"","",1,504,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5419:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5420:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5421:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5422:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5423:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5424:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5425:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:111,REGEN_2978,TAE:1233:1547030,"","",0,104,0,0,TAE:CALC_2491047
TAE:114,REGEN_59,TAE:5426:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5427:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5428:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5429:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5430:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5431:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5432:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5433:1547033,"","",1,501,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5434:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:114,REGEN_59,TAE:5435:1547033,"","",1,102,0,0,TAE:CALC_2491022
TAE:111,REGEN_2978,TAE:1234:1547030,"","",0,101,0,0,TAE:CALC_2491047
TAE:114,REGEN_59,TAE:5436:1547033,"","",1,502,0,0,TAE:CALC_2491022
TAE:115,REGEN_3545,TAE:6045:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6046:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6047:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6048:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6049:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6050:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6051:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6052:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6053:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:111,REGEN_2978,TAE:1235:1547030,"","",0,103,0,0,TAE:CALC_2491047
TAE:115,REGEN_3545,TAE:6054:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6055:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6056:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6057:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6058:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6059:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6060:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6061:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6062:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6063:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:111,REGEN_2978,TAE:1236:1547030,"","",0,105,0,0,TAE:CALC_2491047
TAE:115,REGEN_3545,TAE:6064:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6065:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6066:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6067:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6068:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6069:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6070:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6071:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6072:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6073:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:111,REGEN_2978,TAE:1237:1547030,"","",0,102,0,0,TAE:CALC_2491047
TAE:115,REGEN_3545,TAE:6074:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6075:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6076:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6077:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6078:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6079:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6080:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6081:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6082:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6083:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:106,REGEN_3545,TAE:8601:1547029,"","",0,961,0,0,TAE:CALC_2491046
TAE:111,REGEN_2978,TAE:1238:1547030,"","",0,106,0,0,TAE:CALC_2491047
TAE:115,REGEN_3545,TAE:6084:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6085:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6086:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6087:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_3545,TAE:6088:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6252:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6253:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6254:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6255:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6256:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:111,REGEN_2978,TAE:1239:1547030,"","",0,101,0,0,TAE:CALC_2491047
TAE:115,REGEN_2978,TAE:6257:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6258:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6259:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6260:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6261:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6262:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6263:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6264:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6265:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6266:1547034,"","",1,606,0,0,TAE:CALC_2491025
TAE:111,REGEN_2978,TAE:1240:1547030,"","",0,103,0,0,TAE:CALC_2491047
TAE:115,REGEN_2978,TAE:6267:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6268:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6269:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6270:1547034,"","",1,607,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6271:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6272:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6273:1547034,"","",1,606,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6274:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6275:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6276:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:111,REGEN_2978,TAE:1241:1547030,"","",0,105,0,0,TAE:CALC_2491047
TAE:115,REGEN_2978,TAE:6277:1547034,"","",1,607,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6278:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6279:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6280:1547034,"","",1,606,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6281:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6282:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6283:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6284:1547034,"","",1,607,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6285:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6286:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:111,REGEN_2978,TAE:1242:1547030,"","",0,102,0,0,TAE:CALC_2491047
TAE:115,REGEN_2978,TAE:6287:1547034,"","",1,606,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6288:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6289:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6290:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6291:1547034,"","",1,607,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6292:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6293:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6294:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6295:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6296:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:111,REGEN_2978,TAE:1243:1547030,"","",0,106,0,0,TAE:CALC_2491047
TAE:115,REGEN_2978,TAE:6297:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6298:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6299:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6300:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6301:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_2978,TAE:6302:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6445:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6446:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6447:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6448:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:111,REGEN_2978,TAE:1244:1547030,"","",0,101,0,0,TAE:CALC_2491047
TAE:115,REGEN_59,TAE:6449:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6450:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6451:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6452:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6453:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6454:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6455:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6456:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6457:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6458:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:111,REGEN_59,TAE:1401:1547030,"","",0,102,0,0,TAE:CALC_2491047
TAE:115,REGEN_59,TAE:6459:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6460:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6461:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6462:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6463:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6464:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6465:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6466:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6467:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6468:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:111,REGEN_59,TAE:1402:1547030,"","",0,104,0,0,TAE:CALC_2491047
TAE:115,REGEN_59,TAE:6469:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6470:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6471:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6472:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6473:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6474:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6475:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6476:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6477:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6478:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:111,REGEN_59,TAE:1403:1547030,"","",0,101,0,0,TAE:CALC_2491047
TAE:115,REGEN_59,TAE:6479:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6480:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6481:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6482:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6483:1547034,"","",1,604,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6484:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6485:1547034,"","",1,601,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6486:1547034,"","",1,602,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6487:1547034,"","",1,603,0,0,TAE:CALC_2491025
TAE:115,REGEN_59,TAE:6488:1547034,"","",1,605,0,0,TAE:CALC_2491025
TAE:106,REGEN_3545,TAE:8602:1547029,"","",0,961,0,0,TAE:CALC_2491046
TAE:111,REGEN_59,TAE:1404:1547030,"","",0,103,0,0,TAE:CALC_2491047
TAE:116,REGEN_3114,TAE:9812:1547035,"","",1,911,0,0,TAE:CALC_2491027
TAE:116,REGEN_3114,TAE:9813:1547035,"","",1,911,0,0,TAE:CALC_2491027
TAE:116,REGEN_3114,TAE:9814:1547035,"","",1,911,0,0,TAE:CALC_2491027
TAE:116,REGEN_3114,TAE:9815:1547035,"","",1,911,0,0,TAE:CALC_2491027
TAE:116,REGEN_3114,TAE:9816:1547035,"","",1,912,0,0,TAE:CALC_2491027
TAE:116,REGEN_3114,TAE:9817:1547035,"","",1,911,0,0,TAE:CALC_2491027
TAE:116,REGEN_3114,TAE:9818:1547035,"","",1,912,0,0,TAE:CALC_2491027
TAE:116,REGEN_3114,TAE:9819:1547035,"","",1,912,0,0,TAE:CALC_2491027
TAE:116,REGEN_3114,TAE:9820:1547035,"","",1,912,0,0,TAE:CALC_2491027
TAE:116,REGEN_3114,TAE:9821:1547035,"","",1,912,0,0,TAE:CALC_2491027
TAE:111,REGEN_59,TAE:1405:1547030,"","",0,105,0,0,TAE:CALC_2491047
TAE:116,REGEN_3114,TAE:9822:1547035,"","",1,912,0,0,TAE:CALC_2491027
TAE:117,REGEN_3114,TAE:9913:1547036,"","",1,921,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9914:1547036,"","",1,922,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9915:1547036,"","",1,921,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9916:1547036,"","",1,922,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9917:1547036,"","",1,921,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9918:1547036,"","",1,922,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9919:1547036,"","",1,921,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9920:1547036,"","",1,922,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9921:1547036,"","",1,921,0,0,TAE:CALC_2491028
TAE:111,REGEN_59,TAE:1406:1547030,"","",0,102,0,0,TAE:CALC_2491047
TAE:117,REGEN_3114,TAE:9922:1547036,"","",1,922,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9923:1547036,"","",1,921,0,0,TAE:CALC_2491028
TAE:117,REGEN_3114,TAE:9924:1547036,"","",1,922,0,0,TAE:CALC_2491028
TAE:118,REGEN_3545,TAE:4075:1547037,"","",1,401,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4076:1547037,"","",1,402,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4077:1547037,"","",1,403,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4078:1547037,"","",1,404,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4079:1547037,"","",1,405,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4080:1547037,"","",1,406,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4081:1547037,"","",1,407,0,0,TAE:CALC_2491031
TAE:111,REGEN_59,TAE:1407:1547030,"","",0,104,0,0,TAE:CALC_2491047
TAE:118,REGEN_3545,TAE:4082:1547037,"","",1,408,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4083:1547037,"","",1,409,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4084:1547037,"","",1,410,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4085:1547037,"","",1,401,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4086:1547037,"","",1,402,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4087:1547037,"","",1,411,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4088:1547037,"","",1,403,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4089:1547037,"","",1,404,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4090:1547037,"","",1,412,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4091:1547037,"","",1,405,0,0,TAE:CALC_2491031
TAE:111,REGEN_59,TAE:1408:1547030,"","",0,101,0,0,TAE:CALC_2491047
TAE:118,REGEN_3545,TAE:4092:1547037,"","",1,406,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4093:1547037,"","",1,407,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4094:1547037,"","",1,409,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4095:1547037,"","",1,410,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4096:1547037,"","",1,402,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4097:1547037,"","",1,411,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4098:1547037,"","",1,404,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4099:1547037,"","",1,412,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4100:1547037,"","",1,406,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4101:1547037,"","",1,407,0,0,TAE:CALC_2491031
TAE:111,REGEN_59,TAE:1409:1547030,"","",0,103,0,0,TAE:CALC_2491047
TAE:118,REGEN_3545,TAE:4102:1547037,"","",1,409,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4103:1547037,"","",1,410,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4104:1547037,"","",1,402,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4105:1547037,"","",1,411,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4106:1547037,"","",1,404,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4107:1547037,"","",1,412,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4108:1547037,"","",1,406,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4109:1547037,"","",1,407,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4110:1547037,"","",1,409,0,0,TAE:CALC_2491031
TAE:118,REGEN_3545,TAE:4111:1547037,"","",1,410,0,0,TAE:CALC_2491031
TAE:111,REGEN_59,TAE:1410:1547030,"","",0,105,0,0,TAE:CALC_2491047
TAE:118,REGEN_3545,TAE:4112:1547037,"","",1,402,0,0,TAE:CALC_2491031
